published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-05-07,1000.00,1000.00,1000.00,1000.00,0.00,900.00,900000.00,0
2024-05-08,1014.00,1015.20,1014.00,1015.10,1.51,65.00,65956.50,1
