published_date,open,high,low,close,per_change,traded_quantity,traded_amount,status
2026-08-06,10.00,10.00,9.19,9.35,-6.50,11700.00,109512.00,-1
2026-08-07,9.07,9.20,8.85,9.20,-1.60,5900.00,53754.00,-1
2026-08-10,9.00,9.10,9.00,9.05,-1.63,5120.00,46476.00,-1
2026-08-11,9.00,9.27,8.91,9.11,0.66,5800.00,52535.00,1
2026-08-12,9.10,9.20,8.90,9.05,-0.66,12750.00,115171.00,-1
2026-08-13,9.00,9.10,9.00,9.03,-0.22,3950.00,35669.50,-1
